fandom,bullet_type,idx,region,keywords,match_class,strict_region,mention_type,snippet
10CM,loyalty,21,대전,대전,지명 확인,대전,활동,·방콕·싱가포르·타이베이·도쿄·홍콩·대전 8개 도시에서 개최(1.30-5.3)
10CM,loyalty,22,서울,서울,불확실,서울,활동,"0CM: Chapter 1'을 통해 서울, 부산, 대전 등 국내 여러 도시에서 순"
10CM,loyalty,22,부산,부산,불확실,부산,활동," Chapter 1'을 통해 서울, 부산, 대전 등 국내 여러 도시에서 순회 공연"
10CM,loyalty,22,대전,대전,불확실,대전,활동,"pter 1'을 통해 서울, 부산, 대전 등 국내 여러 도시에서 순회 공연을 개최"
10CM,loyalty,23,부산,부산,지명 확인,부산,활동,10CM은 부산에서 'To 10CM: Chapter 1'
10CM,loyalty,33,서울,서울,불확실,서울,활동,CM은 2026년 10월 9~11일 서울 올림픽홀에서 팬콘서트 'THE MISSI
10CM,spillover,0,서울,서울,지명 확인,서울,활동,0CM: Chapter 1'을 통해 서울 공연을 열고 해외 팬을 겨냥한 공연 시장
10CM,spillover,28,대구,대구,지명 확인,대구,활동,7월 1일 '2026 대구치맥페스티벌' 개막식에 10CM가 FT아일
10CM,spillover,34,서울,서울,지명 확인,서울,활동,의 권정열이 2025년 4월 23일 서울 종로구 국립현대미술관 서울관에서 열린 '
10CM,spillover,35,서울,서울,불확실,서울,활동,연 '올해도 글렀추'가 9월 13일 서울어린이대공원 능동숲속의무대에서 특별 게스트
카더가든,loyalty,16,경남,경남|창원,지명 확인,경남,활동,아와 함께한 '힐링보이스' 콘서트를 경남 창원에서 개최하며 지역 공연을 진행했다.
카더가든,spillover,28,인천,인천,불확실,인천,활동,카더가든이 인천 인하대학교 축제 무대에 올라 신곡 '나무
카더가든,spillover,29,제주,제주,지명 확인,제주,활동,제주 함덕해수욕장 일원에서 열린 '2025 제
카더가든,spillover,30,대구,대구,지명 확인,대구,활동,7월 5일 '2026 대구치맥페스티벌' 축제 기간 중 카더가든이 박
Zion.T,loyalty,4,서울,서울,불확실,서울,활동,"'메모리즈' 단독 공연, '러브 인 서울 2024' 등 꾸준한 단독 콘서트 편성이"
Zion.T,loyalty,8,서울,서울,지명 확인,서울,활동,한 콘서트를 부산과 경기 의정부 등 서울 외 지역에서도 순회 개최했다.
Zion.T,loyalty,8,부산,부산,지명 확인,부산,활동,이언티는 원슈타인과 함께한 콘서트를 부산과 경기 의정부 등 서울 외 지역에서도 순
Zion.T,loyalty,8,경기,의정부,불확실,경기,활동,타인과 함께한 콘서트를 부산과 경기 의정부 등 서울 외 지역에서도 순회 개최했다.
Zion.T,loyalty,15,서울,서울,불확실,서울,활동,자이언티는 2017년 10월 14일 서울 올림픽홀에서 11인조 오케스트라와 함께 
Zion.T,loyalty,22,인천,인천,지명 확인,인천,활동,026년 8월 29일부터 30일까지 인천문학경기장 주경기장에서 열린 국내 최초 탄
Zion.T,spillover,7,서울,서울,지명 확인,서울,기타,2016년 제25회 서울가요대상에서 본상을 수상했다
Zion.T,spillover,33,서울,서울,불확실,서울,활동,1년 2월 현대백화점그룹의 '더현대 서울' 개점 메인 음악을 작곡·참여해 브랜드 
Zion.T,spillover,45,서울,서울,지명 확인,서울,기타,자이언티의 부친이 서울 상수역 인근에서 10년간 운영해온 카페 
이효리,spillover,28,제주,제주,지명 확인,제주,활동,한 예능 '효리네 민박' 방영 이후 제주도 특정 관광지(오름 등)의 인지도가 크게
이효리,spillover,29,제주,제주,불확실,제주,활동,제주관광공사 공식 관광정보 사이트(Visit 
이효리,spillover,30,제주,제주,불확실,제주,활동,스가수 유랑단) 무대에서 이효리가 '제주서 조용히 살다 환호 들으니 감사해'라며 
이효리,spillover,40,제주,제주,지명 확인,제주,활동,이효리가 2018년 4월 3일 제주시 봉개동 4·3평화공원에서 열린 제70주
이효리,spillover,41,경기,안산,불확실,경기,활동,원의 생산유발효과가 발생했으며 한담해안산책로·사려니숲길 등 특정 관광지 검색량이 
이효리,spillover,41,제주,제주,지명 확인,제주,활동,예능 '효리네 민박'의 주 촬영지인 제주 애월읍 소길리(제주 서부지역) 방영 이후
이효리,spillover,46,서울,서울,불확실,서울,활동,"리네 민박', '캐나다 체크인', '서울체크인', '이효리의 레드카펫' 등 다수의"
이효리,spillover,50,서울,서울,지명 확인,서울,기타,어들인 것으로 알려졌다고 위키트리와 서울경제가 보도했다.
이효리,spillover,93,서울,서울,지명 확인,서울,기타, '롯데온'의 광고 모델을 맡았다고 서울신문이 보도했다.
엄정화,loyalty,1,서울,서울,지명 확인,서울,활동,데뷔 24년 만인 2023년 12월 서울·대구·부산 3개 도시에서 단독 콘서트 '
엄정화,loyalty,1,부산,부산,지명 확인,부산,활동, 만인 2023년 12월 서울·대구·부산 3개 도시에서 단독 콘서트 '초대'를 개
엄정화,loyalty,1,대구,대구,지명 확인,대구,활동,24년 만인 2023년 12월 서울·대구·부산 3개 도시에서 단독 콘서트 '초대'
엄정화,loyalty,12,서울,서울,불확실,서울,활동,"4년 만에 연 단독 콘서트 '초대'(서울 12월 9~10일, 대구 12월 23일,"
엄정화,loyalty,12,부산,부산,불확실,부산,활동," 9~10일, 대구 12월 23일, 부산 12월 31일 총 3개 도시 4회)에서 "
엄정화,loyalty,12,대구,대구,지명 확인,대구,활동," '초대'(서울 12월 9~10일, 대구 12월 23일, 부산 12월 31일 총 "
엄정화,loyalty,13,서울,서울,불확실,서울,활동,"엄정화는 단독 콘서트 '초대'를 서울뿐 아니라 대구, 부산 등 지역 도시에서도"
엄정화,loyalty,13,부산,부산,지명 확인,부산,활동,"트 '초대'를 서울뿐 아니라 대구, 부산 등 지역 도시에서도 순회 개최했다."
엄정화,loyalty,13,대구,대구,지명 확인,대구,활동,"독 콘서트 '초대'를 서울뿐 아니라 대구, 부산 등 지역 도시에서도 순회 개최했다"
엄정화,loyalty,14,대구,대구,지명 확인,대구,활동,엄정화 단독 콘서트 '초대'가 대구에서도 개최되어 예스24 티켓 페이지에 지
엄정화,loyalty,16,서울,서울,불확실,서울,활동,엄정화는 2023년 12월 서울(잠실학생체육관)·대구(EXCO)·부산(B
엄정화,loyalty,16,부산,부산,불확실,부산,활동,"울(잠실학생체육관)·대구(EXCO)·부산(BEXCO) 등 3개 도시에서 총 4회,"
엄정화,loyalty,16,대구,대구,지명 확인,대구,활동,23년 12월 서울(잠실학생체육관)·대구(EXCO)·부산(BEXCO) 등 3개 도
엄정화,loyalty,19,충북,충북,불확실,충북,연고,"Areq.net이 엄정화(1971년 충북 출생)를 배우·가수·란제리 디자이너로, "
엄정화,spillover,9,부산,부산,불확실,부산,기타,2021년 10월 제26회 부산국제영화제 심사위원으로 위촉됐다
엄정화,spillover,16,서울,서울,지명 확인,서울,활동,엄정화의 24년 만의 단독 콘서트가 서울뿐 아니라 대구·부산까지 3개 도시를 순회
엄정화,spillover,16,부산,부산,지명 확인,부산,활동, 단독 콘서트가 서울뿐 아니라 대구·부산까지 3개 도시를 순회하며 지역 공연장에서
엄정화,spillover,16,대구,대구,지명 확인,대구,활동, 만의 단독 콘서트가 서울뿐 아니라 대구·부산까지 3개 도시를 순회하며 지역 공연
볼빨간사춘기,loyalty,37,인천,인천,지명 확인,인천,활동,026년 8월 29일부터 30일까지 인천문학경기장에서 열린 '서스테이너블 웨이브 
볼빨간사춘기,spillover,25,인천,인천,지명 확인,인천,활동,8월 29~30일 인천문학경기장에서 열리는 '서스테이너블 웨이브
볼빨간사춘기,spillover,26,서울,서울,지명 확인,서울,활동,현충일인 6월 6일 서울 마포구 난지한강공원 젊음의광장에서 열린 
Crush,spillover,2,서울,서울,불확실,서울,활동,2025년 12월 서울 잠실실내체육관에서 3일간(19~21일) 
Crush,spillover,36,광주,광주,지명 확인,광주,활동,러쉬)가 2026년 5월 조선대학교(광주) 대학축제에 헤이즈와 함께 출연
Crush,spillover,37,경기,수원,불확실,경기,활동,"rush(크러쉬)가 2026년 5월 수원대학교(경기) 대학축제에 헤이즈, TNX와"
성시경,loyalty,1,서울,서울,지명 확인,서울,활동,"2025년 연말 콘서트(서울 올림픽공원 KSPO돔, 12월 25~28"
성시경,loyalty,28,대구,대구,지명 확인,대구,활동,촉되어 일본 관광객을 대상으로 김해·대구·청주공항을 거점으로 한 지방 소도시 관광
성시경,loyalty,28,충북,청주,지명 확인,충북,활동, 일본 관광객을 대상으로 김해·대구·청주공항을 거점으로 한 지방 소도시 관광(한국
성시경,loyalty,28,경남,김해,지명 확인,경남,활동,로 위촉되어 일본 관광객을 대상으로 김해·대구·청주공항을 거점으로 한 지방 소도시
성시경,loyalty,32,서울,서울,불확실,서울,활동,경은 2026년 12월 25~28일 서울 올림픽공원 체조경기장에서 나흘간 연말 콘
성시경,loyalty,35,서울,서울,불확실,서울,활동," 2026년 9월 5일부터 6일까지 서울 올림픽공원에서 야외 콘서트를 열었으나, "
성시경,spillover,40,전북,전주,불확실,전북,활동,성시경이 세븐일레븐의 비빔밥 신제품(전주식소불고기비빔밥 등) 광고에 출연해 데뷔 
케이윌,loyalty,2,서울,서울,지명 확인,서울,활동,해당 투어의 서울 공연은 4회차 전석 매진을 기록했다.
케이윌,loyalty,24,경기,경기도,지명 확인,경기,연고,"케이윌은 경기도 여주시 출신으로, 예능 콘텐츠 '형수는"
케이윌,loyalty,24,강원,원주,지명 확인,강원,연고,윌'에서 유년 시절을 보낸 여주시 낙원주택을 직접 찾아가는 모습을 보였다.
케이윌,loyalty,32,대구,대구,지명 확인,대구,활동,25년 3월 산불 피해 지원을 위해 대구 지역 행사 출연료 전액을 기부했다.
이승철,loyalty,2,경기,부천|성남|화성,지명 확인,경기,활동,어 콘서트에서 청주·부천·화성·춘천·성남 등 지역 공연을 모두 전석 매진시켰다.
이승철,loyalty,2,강원,춘천,불확실,강원,활동,전국투어 콘서트에서 청주·부천·화성·춘천·성남 등 지역 공연을 모두 전석 매진시켰
이승철,loyalty,2,충북,청주,지명 확인,충북,활동, 데뷔 40주년 전국투어 콘서트에서 청주·부천·화성·춘천·성남 등 지역 공연을 모
이승철,loyalty,3,서울,서울,지명 확인,서울,활동,40주년 콘서트는 서울(올림픽 체조경기장)에 이어 인천·부산·대
이승철,loyalty,3,부산,부산,지명 확인,부산,활동,울(올림픽 체조경기장)에 이어 인천·부산·대구 등 추가 지역 공연 티켓이 연이어 
이승철,loyalty,3,대구,대구,지명 확인,대구,활동,림픽 체조경기장)에 이어 인천·부산·대구 등 추가 지역 공연 티켓이 연이어 오픈되
이승철,loyalty,3,인천,인천,지명 확인,인천,활동,는 서울(올림픽 체조경기장)에 이어 인천·부산·대구 등 추가 지역 공연 티켓이 연
이승철,loyalty,11,경기,부천|성남|화성,불확실,경기,활동,"당에서 개막한 이후 부천·화성·춘천·성남 등 다수 지역 공연이 전석 매진되며 ""독"
이승철,loyalty,11,강원,춘천,불확실,강원,활동,술의전당에서 개막한 이후 부천·화성·춘천·성남 등 다수 지역 공연이 전석 매진되며
이승철,loyalty,11,충북,청주,불확실,충북,활동, SEUNG CHUL'이 7월 4일 청주예술의전당에서 개막한 이후 부천·화성·춘천
이승철,loyalty,12,충북,청주,지명 확인,충북,활동,0주년을 맞아 2026년 7월 4일 청주를 시작으로 전국 투어 '더 보이스 : 이
이승철,loyalty,17,충북,청주,지명 확인,충북,활동,이승철은 2026년 7월 청주 공연을 시작으로 데뷔 40주년 기념 전국
이승철,loyalty,19,서울,서울,불확실,서울,활동," 활발히 운영되며, 12월 4~6일 서울 올림픽 체조경기장에서 열리는 40주년 기"
이승철,loyalty,23,인천,인천,불확실,인천,활동,르면 이승철이 데뷔 40주년을 맞아 인천 인스파이어 아레나에서 개최한 콘서트 '당
이승철,spillover,0,서울,서울,지명 확인,서울,활동,'부터 2026년 40주년 투어까지 서울 외에 다수 지방 도시에서 순차적으로 공연
이승철,spillover,2,서울,서울,불확실,서울,활동, 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시를 순회하며 지역별 맞춤 무
이승철,spillover,2,부산,부산,지명 확인,부산,활동,0주년 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시를 순회하며 지역별 맞
이승철,spillover,2,대구,대구,지명 확인,대구,활동,40주년 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시를 순회하며
이승철,spillover,2,인천,인천,지명 확인,인천,활동,40주년 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시를 순회하며 지역
이승철,spillover,2,광주,광주,지명 확인,광주,활동,40주년 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시
이승철,spillover,2,대전,대전,지명 확인,대전,활동,40주년 투어가 광주·대전·대구·인천·부산·서울 등 6개 도시를 순
이승철,spillover,8,서울,서울,지명 확인,서울,활동,·부천·화성·춘천·성남을 거쳐 연말 서울·부산·대구·대전·광주까지 이어지는 대규모
이승철,spillover,8,부산,부산,지명 확인,부산,활동,·화성·춘천·성남을 거쳐 연말 서울·부산·대구·대전·광주까지 이어지는 대규모 전국
이승철,spillover,8,대구,대구,지명 확인,대구,활동,·춘천·성남을 거쳐 연말 서울·부산·대구·대전·광주까지 이어지는 대규모 전국 순회
이승철,spillover,8,광주,광주,지명 확인,광주,활동,"을 거쳐 연말 서울·부산·대구·대전·광주까지 이어지는 대규모 전국 순회 편성으로,"
이승철,spillover,8,대전,대전,지명 확인,대전,활동,·성남을 거쳐 연말 서울·부산·대구·대전·광주까지 이어지는 대규모 전국 순회 편성
