fandom,category,bullet_type,text_years,n_text_years,url_date,url_year,relative_expr,event_year,year_source,text_url_gap
성시경,발라드,loyalty,,0,2026-03,2026,,2026,url,
성시경,발라드,loyalty,2025,1,2025-11-20,2025,,2025,text,0
성시경,발라드,loyalty,2025,1,,,,2025,text,
성시경,발라드,loyalty,2025,1,,,,2025,text,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,2026,1,2026-03-07,2026,,2026,text,0
성시경,발라드,loyalty,2026,1,,,,2026,text,
성시경,발라드,loyalty,2023,1,2023-11-11,2023,,2023,text,0
성시경,발라드,loyalty,2012|2026,2,,,,2026,text,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,,0,2025-03-27,2025,,2025,url,
성시경,발라드,loyalty,2025,1,,,,2025,text,
성시경,발라드,loyalty,2012,1,,,,2012,text,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,2026,1,2026-08-18,2026,,2026,text,0
성시경,발라드,loyalty,2021,1,,,,2021,text,
성시경,발라드,loyalty,2026,1,,,,2026,text,
성시경,발라드,loyalty,2026,1,,,,2026,text,
성시경,발라드,loyalty,,0,,,,,none,
성시경,발라드,loyalty,2026,1,,,,2026,text,
성시경,발라드,loyalty,2026,1,,,,2026,text,
성시경,발라드,spillover,2015|2016,2,,,,2016,text,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,2025-11-20,2025,,2025,url,
성시경,발라드,spillover,,0,2026-03,2026,,2026,url,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,2019,1,,,,2019,text,
성시경,발라드,spillover,2021|2024,2,,,,2024,text,
성시경,발라드,spillover,2023,1,,,,2023,text,
성시경,발라드,spillover,2026,1,,,,2026,text,
성시경,발라드,spillover,2019,1,,,,2019,text,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,2026-04-22,2026,,2026,url,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,,0,,,,,none,
성시경,발라드,spillover,2010,1,,,,2010,text,
성시경,발라드,spillover,2014,1,,,,2014,text,
성시경,발라드,spillover,2025,1,2025-12-01,2025,,2025,text,0
성시경,발라드,spillover,2012|2013,2,,,,2013,text,
성시경,발라드,spillover,2014|2015|2017,3,,,,2017,text,
성시경,발라드,spillover,2016|2018|2022,3,,,,2022,text,
성시경,발라드,spillover,2016|2021|2022,3,,,,2022,text,
성시경,발라드,spillover,2023,1,,,,2023,text,
성시경,발라드,spillover,2019|2020,2,,,,2020,text,
성시경,발라드,spillover,,0,2022-05-05,2022,,2022,url,
성시경,발라드,spillover,2025,1,,,,2025,text,
성시경,발라드,spillover,2024,1,,,,2024,text,
성시경,발라드,spillover,2024,1,,,,2024,text,
성시경,발라드,spillover,2026,1,,,,2026,text,
성시경,발라드,spillover,2026,1,,,,2026,text,
성시경,발라드,spillover,2022,1,2022-05-05,2022,,2022,text,0
성시경,발라드,spillover,2026,1,,,,2026,text,
성시경,발라드,spillover,2026,1,,,,2026,text,
성시경,발라드,spillover,,0,,,,,none,
케이윌,발라드,loyalty,2025,1,2025-07-28,2025,,2025,text,0
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2024,1,,,,2024,text,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2025,1,2025-07-28,2025,,2025,text,0
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2023,1,2023-03-06,2023,,2023,text,0
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2026,1,,,,2026,text,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2025,1,2025-07-28,2025,,2025,text,0
케이윌,발라드,loyalty,2010|2011,2,,,,2011,text,
케이윌,발라드,loyalty,2012|2014|2018|2019|2022,5,,,,2022,text,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2013|2024,2,,,,2024,text,
케이윌,발라드,loyalty,2025,1,2025-07-28,2025,,2025,text,0
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2023,1,,,,2023,text,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2026,1,,,,2026,text,
케이윌,발라드,loyalty,2025,1,,,,2025,text,
케이윌,발라드,loyalty,2024|2025,2,,,,2025,text,
케이윌,발라드,loyalty,2013,1,,,,2013,text,
케이윌,발라드,loyalty,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,2025-07-28,2025,,2025,url,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2012|2021,2,,,,2021,text,
케이윌,발라드,spillover,2011,1,,,,2011,text,
케이윌,발라드,spillover,2016,1,,,,2016,text,
케이윌,발라드,spillover,2024,1,,,,2024,text,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2013|2024,2,,,,2024,text,
케이윌,발라드,spillover,2014,1,,,,2014,text,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2015,1,,,,2015,text,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2011|2012,2,,,,2012,text,
케이윌,발라드,spillover,2014|2015|2016|2017|2019,5,,,,2019,text,
케이윌,발라드,spillover,2021,1,,,,2021,text,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2007,1,,,,2007,text,
케이윌,발라드,spillover,2009|2011|2015,3,,,,2015,text,
케이윌,발라드,spillover,2016,1,,,,2016,text,
케이윌,발라드,spillover,,0,2017-08-13,2017,,2017,url,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,,0,,,,,none,
케이윌,발라드,spillover,2026,1,,,,2026,text,
케이윌,발라드,spillover,2013,1,,,,2013,text,
케이윌,발라드,spillover,,0,2018-10,2018,,2018,url,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2025|2026,2,,,,2026,text,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2025,1,,,,2025,text,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,,0,2026-05-19,2026,,2026,url,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2010,1,,,,2010,text,
이승철,발라드,loyalty,2016,1,,,,2016,text,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,loyalty,2026,1,,,,2026,text,
이승철,발라드,loyalty,2025,1,,,,2025,text,
이승철,발라드,loyalty,2002,1,,,,2002,text,
이승철,발라드,loyalty,2025,1,,,,2025,text,
이승철,발라드,loyalty,,0,,,,,none,
이승철,발라드,spillover,2023|2026,2,,,,2026,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2004,1,,,,2004,text,
이승철,발라드,spillover,2004|2005|2009,3,,,,2009,text,
이승철,발라드,spillover,2006|2010,2,,,,2010,text,
이승철,발라드,spillover,2024,1,,,,2024,text,
이승철,발라드,spillover,2014,1,2014-10-07,2014,,2014,text,0
이승철,발라드,spillover,,0,2026-05-19,2026,,2026,url,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2004|2006|2007|2013|2015,5,,,,2015,text,
이승철,발라드,spillover,2013,1,,,,2013,text,
이승철,발라드,spillover,2025,1,,,,2025,text,
이승철,발라드,spillover,2024,1,,,,2024,text,
이승철,발라드,spillover,2025,1,,,,2025,text,
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2009|2010|2016,3,,,,2016,text,
이승철,발라드,spillover,2004,1,,,,2004,text,
이승철,발라드,spillover,2019|2020,2,,,,2020,text,
이승철,발라드,spillover,2021|2022,2,,,,2022,text,
이승철,발라드,spillover,2006,1,,,,2006,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2026,1,2026-08-29,2026,,2026,text,0
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,2020,1,,,,2020,text,
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,2020,1,,,,2020,text,
이승철,발라드,spillover,2013|2026,2,,,,2026,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2006|2008,2,,,,2008,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2007,1,,,,2007,text,
이승철,발라드,spillover,2025,1,,,,2025,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2021,1,,,-1,2021,text,
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2025,1,,,,2025,text,
이승철,발라드,spillover,2006,1,,,,2006,text,
이승철,발라드,spillover,2014,1,,,,2014,text,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,,0,,,,,none,
이승철,발라드,spillover,2026,1,,,,2026,text,
이승철,발라드,spillover,2026,1,,,,2026,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2023,1,2023-01-02,2023,,2023,text,0
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2017,1,,,,2017,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2016|2024,2,,,,2024,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2024,1,,,,2024,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2019,1,,,,2019,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2022|2025,2,,,,2025,text,
거미,발라드,loyalty,2011,1,,,,2011,text,
거미,발라드,loyalty,2019,1,,,,2019,text,
거미,발라드,loyalty,2019,1,,,,2019,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2025,1,,,,2025,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2019,1,,,,2019,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2022|2023,2,,,,2023,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2024,1,,,,2024,text,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,,0,,,,,none,
거미,발라드,loyalty,2019,1,,,,2019,text,
거미,발라드,loyalty,2003,1,,,,2003,text,
거미,발라드,spillover,2019,1,,,,2019,text,
거미,발라드,spillover,2003,1,,,,2003,text,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,2005|2017|2019,3,,,,2019,text,
거미,발라드,spillover,2008|2011|2014|2018,4,,,,2018,text,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,2011,1,,,,2011,text,
거미,발라드,spillover,2014|2016|2022,3,,,,2022,text,
거미,발라드,spillover,2015|2025,2,,,,2025,text,
거미,발라드,spillover,2013,1,,,,2013,text,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,2016|2019,2,,,,2019,text,
거미,발라드,spillover,2019,1,,,,2019,text,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,2004,1,,,,2004,text,
거미,발라드,spillover,2008,1,,,,2008,text,
거미,발라드,spillover,2014,1,,,,2014,text,
거미,발라드,spillover,2015,1,,,,2015,text,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,2019,1,,,,2019,text,
거미,발라드,spillover,2025,1,,,,2025,text,
거미,발라드,spillover,2025,1,,,,2025,text,
거미,발라드,spillover,2026,1,,,,2026,text,
거미,발라드,spillover,2026,1,,,,2026,text,
거미,발라드,spillover,2025,1,,,,2025,text,
거미,발라드,spillover,2026,1,,,,2026,text,
거미,발라드,spillover,2023,1,,,,2023,text,
거미,발라드,spillover,2026,1,2026-04-03,2026,,2026,text,0
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,2016-03-11,2016,,2016,url,
거미,발라드,spillover,2015,1,,,,2015,text,
거미,발라드,spillover,2016|2019,2,,,,2019,text,
거미,발라드,spillover,2010,1,,,,2010,text,
거미,발라드,spillover,2004,1,,,,2004,text,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,2010,1,,,,2010,text,
거미,발라드,spillover,2025,1,2025-10-05,2025,,2025,text,0
거미,발라드,spillover,2026,1,,,,2026,text,
거미,발라드,spillover,2016,1,,,,2016,text,
거미,발라드,spillover,,0,2016-04-05,2016,,2016,url,
거미,발라드,spillover,,0,,,,,none,
거미,발라드,spillover,2003,1,,,,2003,text,
거미,발라드,spillover,2020,1,2020-08-06,2020,,2020,text,0
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2025,1,,,,2025,text,
린,발라드,loyalty,2026,1,,,,2026,text,
린,발라드,loyalty,,0,,,,,none,
린,발라드,loyalty,,0,,,,,none,
린,발라드,loyalty,2014|2024,2,,,,2024,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2025|2026,2,,,,2026,text,
린,발라드,loyalty,2025,1,,,,2025,text,
린,발라드,loyalty,2026,1,,,,2026,text,
린,발라드,loyalty,2025,1,,,,2025,text,
린,발라드,loyalty,2026,1,,,,2026,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2024,1,,,,2024,text,
린,발라드,loyalty,2025,1,,,,2025,text,
린,발라드,loyalty,2026,1,,,,2026,text,
린,발라드,loyalty,,0,,,,,none,
린,발라드,loyalty,2024,1,2024-10-02,2024,,2024,text,0
린,발라드,loyalty,2024|2025,2,,,,2025,text,
린,발라드,loyalty,2026,1,,,,2026,text,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2014,1,,,,2014,text,
린,발라드,spillover,2024,1,,,,2024,text,
린,발라드,spillover,2012|2013|2014|2018,4,,,,2018,text,
린,발라드,spillover,2008|2009|2012|2013|2016,5,,,,2016,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2014,1,,,,2014,text,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2025,1,,,,2025,text,
린,발라드,spillover,2025,1,,,,2025,text,
린,발라드,spillover,2026,1,2026-04-24,2026,,2026,text,0
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2023|2024,2,,,,2024,text,
린,발라드,spillover,2015|2018,2,,,,2018,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2020,1,,,,2020,text,
린,발라드,spillover,2022,1,,,,2022,text,
린,발라드,spillover,2023|2024,2,,,,2024,text,
린,발라드,spillover,2024|2025,2,,,,2025,text,
린,발라드,spillover,2024|2025,2,,,,2025,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2012|2014,2,,,,2014,text,
린,발라드,spillover,2016|2021,2,,,,2021,text,
린,발라드,spillover,2026,1,2026-08-23,2026,,2026,text,0
린,발라드,spillover,2026,1,2026-08-23,2026,,2026,text,0
린,발라드,spillover,2023|2024,2,,,,2024,text,
린,발라드,spillover,2024,1,,,,2024,text,
린,발라드,spillover,2024|2025,2,,,,2025,text,
린,발라드,spillover,2004,1,,,,2004,text,
린,발라드,spillover,2014,1,,,,2014,text,
린,발라드,spillover,2015,1,,,,2015,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2025,1,,,,2025,text,
린,발라드,spillover,2024,1,2024-10-02,2024,,2024,text,0
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2012,1,,,,2012,text,
린,발라드,spillover,2014,1,,,,2014,text,
린,발라드,spillover,2012|2014,2,,,,2014,text,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2004,1,,,,2004,text,
린,발라드,spillover,2015|2024,2,,,,2024,text,
린,발라드,spillover,2024,1,2024-10-02,2024,,2024,text,0
린,발라드,spillover,2026,1,,,,2026,text,
린,발라드,spillover,2002|2018,2,,,,2018,text,
린,발라드,spillover,,0,2014-02-17,2014,,2014,url,
린,발라드,spillover,,0,,,0,,none,
린,발라드,spillover,,0,,,,,none,
린,발라드,spillover,2002|2013,2,,,,2013,text,
백지영,발라드,loyalty,,0,,,,,none,
백지영,발라드,loyalty,2000|2001,2,,,,2001,text,
백지영,발라드,loyalty,2013|2019|2020,3,,,,2020,text,
백지영,발라드,loyalty,2000,1,,,,2000,text,
백지영,발라드,loyalty,,0,2014-11,2014,,2014,url,
백지영,발라드,loyalty,,0,,,,,none,
백지영,발라드,loyalty,2013,1,,,,2013,text,
백지영,발라드,loyalty,2024,1,,,,2024,text,
백지영,발라드,loyalty,2025,1,2025-12-30,2025,,2025,text,0
백지영,발라드,loyalty,2025,1,,,,2025,text,
백지영,발라드,loyalty,2013|2014|2016|2017|2018|2019|2020,7,,,,2020,text,
백지영,발라드,loyalty,2000|2024,2,,,,2024,text,
백지영,발라드,loyalty,2025,1,,,,2025,text,
백지영,발라드,loyalty,,0,,,,,none,
백지영,발라드,loyalty,,0,,,,,none,
백지영,발라드,loyalty,2018,1,2018-02-12,2018,,2018,text,0
백지영,발라드,loyalty,,0,,,,,none,
백지영,발라드,loyalty,2014,1,,,,2014,text,
백지영,발라드,loyalty,2014|2016,2,2016-01-08,2016,,2016,text,0
백지영,발라드,loyalty,2018,1,,,,2018,text,
백지영,발라드,loyalty,2018,1,,,,2018,text,
백지영,발라드,loyalty,2020,1,,,,2020,text,
백지영,발라드,loyalty,2026,1,,,,2026,text,
백지영,발라드,loyalty,2018|2020,2,,,,2020,text,
백지영,발라드,spillover,2010,1,,,,2010,text,
백지영,발라드,spillover,,0,,,,,none,
백지영,발라드,spillover,,0,,,,,none,
백지영,발라드,spillover,2006,1,,,0,2006,text,
백지영,발라드,spillover,2000|2008,2,,,,2008,text,
백지영,발라드,spillover,2009|2011,2,,,,2011,text,
백지영,발라드,spillover,2009|2012|2022,3,,,,2022,text,
백지영,발라드,spillover,2025,1,,,,2025,text,
백지영,발라드,spillover,2025,1,,,,2025,text,
백지영,발라드,spillover,2026,1,2026-05-24,2026,,2026,text,0
백지영,발라드,spillover,2013,1,,,,2013,text,
백지영,발라드,spillover,,0,,,,,none,
백지영,발라드,spillover,2025,1,,,,2025,text,
백지영,발라드,spillover,2021,1,,,,2021,text,
백지영,발라드,spillover,2025,1,,,,2025,text,
백지영,발라드,spillover,2026,1,,,,2026,text,
