fandom,bullet_type,idx,domain,domain_lang,domain_basis,body_script,body_lang,body_margin,other_lang_candidate,latin_letter_share,agree
이효리,spillover,47,en.wikipedia.org,en,wiki,ko,ko,0.906,,0.094,0
이효리,spillover,48,en.wikipedia.org,en,wiki,ko,ko,0.901,,0.099,0
이효리,spillover,49,en.wikipedia.org,en,wiki,ko,ko,0.874,,0.126,0
이효리,spillover,50,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,51,www.wikitree.co.kr,ko,tld,ko,ko,0.966,,0.034,1
이효리,spillover,52,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,53,www.autotribune.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,54,www.autotribune.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,55,magazine.hankyung.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,56,isplus.com,ko,override,ko,ko,0.938,,0.062,1
이효리,spillover,57,biz.heraldcorp.com,ko,override,ko,ko,0.938,,0.062,1
이효리,spillover,58,www.newspim.com,en,default,ko,ko,1.0,,0.0,0
이효리,spillover,59,www.fnnews.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,60,news.mt.co.kr,ko,override,ko,ko,0.896,,0.104,1
이효리,spillover,61,asiaartistawards.com,en,default,ko,ko,0.786,,0.214,0
이효리,spillover,62,namu.wiki,ko,override,ko,ko,0.756,,0.244,1
이효리,spillover,63,zdnet.co.kr,ko,tld,ko,ko,0.821,,0.179,1
이효리,spillover,64,namu.wiki,ko,override,ko,ko,0.905,,0.095,1
이효리,spillover,65,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,66,namu.wiki,ko,override,ko,ko,0.971,,0.0,1
이효리,spillover,67,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,68,namu.wiki,ko,override,ko,ko,0.71,,0.29,1
이효리,spillover,69,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,70,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,71,namu.wiki,ko,override,ko,ko,0.913,,0.087,1
이효리,spillover,72,namu.wiki,ko,override,ko,ko,0.821,,0.179,1
이효리,spillover,73,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,74,www.brandbrief.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,75,www.sisajournal.com,en,default,ko,ko,1.0,,0.0,0
이효리,spillover,76,www.sisajournal.com,en,default,ko,ko,1.0,,0.0,0
이효리,spillover,77,www.sisajournal.com,en,default,ko,ko,0.944,,0.056,0
이효리,spillover,78,www.sisajournal.com,en,default,ko,ko,1.0,,0.0,0
이효리,spillover,79,m.seoul.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,80,www.sportsworldi.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,81,isplus.com,ko,override,ko,ko,0.907,,0.093,1
이효리,spillover,82,ko.wikipedia.org,ko,wiki,ko,ko,0.824,,0.176,1
이효리,spillover,83,ko.wikipedia.org,ko,wiki,ko,ko,0.944,,0.056,1
이효리,spillover,84,ja.wikipedia.org,ja,wiki,ko,ko,1.0,,0.0,0
이효리,spillover,85,ja.wikipedia.org,ja,wiki,ko,ko,1.0,,0.0,0
이효리,spillover,86,ja.wikipedia.org,ja,wiki,ko,ko,1.0,,0.0,0
이효리,spillover,87,www.hk01.com,zh,override,ko,ko,0.797,,0.029,0
이효리,spillover,88,www.inmediahk.net,en,default,ko,ko,0.494,,0.247,0
이효리,spillover,89,www.harpersbazaar.hk,zh,tld,ko,ko,0.529,,0.191,0
이효리,spillover,90,www.douban.com,zh,override,ko,ko,0.795,,0.0,0
이효리,spillover,91,t.pia.jp,ja,tld,ko,ko,0.701,,0.042,0
이효리,spillover,92,www.cosmorning.com,en,default,ko,ko,0.912,,0.088,0
이효리,spillover,93,www.seoul.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,94,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,95,sports.khan.co.kr,ko,override,ko,ko,0.906,,0.094,1
이효리,spillover,96,biz.heraldcorp.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,97,www.hankyung.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,98,www.ddaily.co.kr,ko,tld,ko,ko,0.913,,0.087,1
이효리,spillover,99,fashionbiz.co.kr,ko,tld,ko,ko,1.0,,0.0,1
이효리,spillover,100,www.twig24.com,ko,override,ko,ko,1.0,,0.0,1
이효리,spillover,101,kpoplat.com,es,override,ko,ko,0.881,,0.119,0
이효리,spillover,102,kpoplat.com,es,override,ko,ko,0.883,,0.117,0
엄정화,loyalty,0,namu.wiki,ko,override,ko,ko,0.7,,0.3,1
엄정화,loyalty,1,news.sbs.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,loyalty,2,news.sbs.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,loyalty,3,www.pinkvilla.com,en,default,ko,ko,0.853,,0.147,0
엄정화,loyalty,4,www.pinkvilla.com,en,default,ko,ko,1.0,,0.0,0
엄정화,loyalty,5,www.pinkvilla.com,en,default,ko,ko,1.0,,0.0,0
엄정화,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,loyalty,8,en.wikipedia.org,en,wiki,latin,en,1.572,,1.0,1
엄정화,loyalty,9,en.wikipedia.org,en,wiki,latin,en,1.393,,1.0,1
엄정화,loyalty,10,v.daum.net,ko,override,latin,en,1.324,,1.0,0
엄정화,loyalty,11,www.uhmjunghwa.com,en,default,ko,ko,0.824,,0.176,0
엄정화,loyalty,12,m.edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,loyalty,13,tickets.interpark.com,en,default,ko,ko,1.0,,0.0,0
엄정화,loyalty,14,m.ticket.yes24.com,en,default,ko,ko,1.0,,0.0,0
엄정화,loyalty,15,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,loyalty,16,www.marieclairekorea.com,en,default,ko,ko,0.824,,0.176,0
엄정화,loyalty,17,www.marieclairekorea.com,en,default,ko,ko,1.0,,0.0,0
엄정화,loyalty,18,ja.wikipedia.org,ja,wiki,ko,ko,0.872,,0.128,0
엄정화,loyalty,19,areq.net,en,default,ko,ko,0.785,,0.19,0
엄정화,spillover,0,www.ceorankingnews.com,en,default,ko,ko,0.923,,0.077,0
엄정화,spillover,1,mksports.co.kr,ko,tld,ko,ko,1.0,,0.0,1
엄정화,spillover,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.863,,0.137,0
엄정화,spillover,4,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.684,,0.316,0
엄정화,spillover,6,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,8,en.wikipedia.org,en,wiki,ko,ko,0.771,,0.229,0
엄정화,spillover,9,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,10,en.wikipedia.org,en,wiki,ko,ko,0.593,,0.407,0
엄정화,spillover,11,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,12,en.wikipedia.org,en,wiki,latin,en,0.703,,1.0,1
엄정화,spillover,13,en.wikipedia.org,en,wiki,latin,en,1.143,,0.924,1
엄정화,spillover,14,en.wikipedia.org,en,wiki,latin,en,0.945,,1.0,1
엄정화,spillover,15,en.wikipedia.org,en,wiki,latin,en,0.999,,1.0,1
엄정화,spillover,16,m.edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,17,namu.wiki,ko,override,ko,ko,0.773,,0.227,1
엄정화,spillover,18,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,19,namu.wiki,ko,override,ko,ko,0.6,,0.375,1
엄정화,spillover,20,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,21,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,22,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,23,www.youtube.com,en,override,ko,ko,1.0,,0.0,0
엄정화,spillover,24,www.news1.kr,ko,override,ko,ko,0.957,,0.043,1
엄정화,spillover,25,www.youtube.com,en,override,latin,en,0.56,,0.577,1
엄정화,spillover,26,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,27,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,28,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,29,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,30,en.wikipedia.org,en,wiki,ko,ko,0.885,,0.115,0
엄정화,spillover,31,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,32,en.wikipedia.org,en,wiki,ko,ko,0.857,,0.143,0
엄정화,spillover,33,www.edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,34,v.daum.net,ko,override,ko,ko,0.963,,0.037,1
엄정화,spillover,35,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,36,www.marieclairekorea.com,en,default,ko,ko,1.0,,0.0,0
엄정화,spillover,37,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
엄정화,spillover,38,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
엄정화,spillover,39,ko.wikipedia.org,ko,wiki,ko,ko,0.913,,0.087,1
엄정화,spillover,40,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
엄정화,spillover,41,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
엄정화,spillover,42,ko.wikipedia.org,ko,wiki,ko,ko,0.893,,0.107,1
엄정화,spillover,43,www.ceorankingnews.com,en,default,ko,ko,0.936,,0.064,0
엄정화,spillover,44,www.seoulfn.com,en,default,ko,ko,0.923,,0.077,0
엄정화,spillover,45,www.ceorankingnews.com,en,default,ko,ko,0.963,,0.037,0
엄정화,spillover,46,ja.wikipedia.org,ja,wiki,ko,ko,1.0,,0.0,0
엄정화,spillover,47,ja.wikipedia.org,ja,wiki,ko,ko,0.705,,0.295,0
엄정화,spillover,48,www.dtoday.co.kr,ko,tld,ko,ko,1.0,,0.0,1
엄정화,spillover,49,www.bloglabanana.com,en,default,ko,ko,0.661,,0.339,0
엄정화,spillover,50,kpoplat.com,es,override,ko,ko,0.877,,0.123,0
볼빨간사춘기,loyalty,0,namu.wiki,ko,override,ko,ko,0.875,,0.125,1
볼빨간사춘기,loyalty,1,namu.wiki,ko,override,ko,ko,0.684,,0.316,1
볼빨간사춘기,loyalty,2,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,3,namu.wiki,ko,override,ko,ko,0.741,,0.259,1
볼빨간사춘기,loyalty,4,namu.wiki,ko,override,ko,ko,0.88,,0.12,1
볼빨간사춘기,loyalty,5,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,6,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,7,namu.wiki,ko,override,ko,ko,0.733,,0.267,1
볼빨간사춘기,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,9,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,10,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,11,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,12,namu.wiki,ko,override,latin,en,0.478,,1.0,0
볼빨간사춘기,loyalty,13,namu.wiki,ko,override,latin,en,1.203,,1.0,0
볼빨간사춘기,loyalty,14,tickets.interpark.com,en,default,latin,en,1.267,,1.0,1
볼빨간사춘기,loyalty,15,news.sbs.co.kr,ko,override,latin,en,0.806,,1.0,0
볼빨간사춘기,loyalty,16,tickets.interpark.com,en,default,ko,ko,0.792,,0.208,0
볼빨간사춘기,loyalty,17,nodeul.org,en,default,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,18,namu.wiki,ko,override,ko,ko,0.833,,0.167,1
볼빨간사춘기,loyalty,19,tickets.interpark.com,en,default,ko,ko,0.5,,0.5,0
볼빨간사춘기,loyalty,20,www.instagram.com,en,override,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,21,www.facebook.com,en,override,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,22,m.facebook.com,en,override,ko,ko,1.0,,0.0,0
볼빨간사춘기,loyalty,23,www.starnewskorea.com,en,override,ko,ko,0.926,,0.074,0
볼빨간사춘기,loyalty,24,namu.wiki,ko,override,ko,ko,0.829,,0.171,1
볼빨간사춘기,loyalty,25,bol4.bstage.in,en,default,ko,ko,0.875,,0.125,0
볼빨간사춘기,loyalty,26,namu.wiki,ko,override,ko,ko,0.842,,0.158,1
볼빨간사춘기,loyalty,27,www.cctoday.co.kr,ko,tld,ko,ko,0.855,,0.145,1
볼빨간사춘기,loyalty,28,www.cctoday.co.kr,ko,tld,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,29,news.mt.co.kr,ko,override,ko,ko,0.846,,0.154,1
볼빨간사춘기,loyalty,30,www.tenasia.co.kr,ko,tld,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,31,tickets.interpark.com,en,default,ko,ko,0.788,,0.212,0
볼빨간사춘기,loyalty,32,bol4.bstage.in,en,default,ko,ko,0.829,,0.171,0
볼빨간사춘기,loyalty,33,edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,34,isplus.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,loyalty,35,bol4.jp,ja,tld,ko,ko,0.708,,0.283,0
볼빨간사춘기,loyalty,36,teri-translate.hateblo.jp,ja,tld,ko,ko,0.784,,0.216,0
볼빨간사춘기,loyalty,37,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,0,www.kpinews.kr,ko,tld,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,1,www.news1.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,2,www.allkpop.com,en,override,ko,ko,0.92,,0.08,0
볼빨간사춘기,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.83,,0.17,0
볼빨간사춘기,spillover,4,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,spillover,5,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,6,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,7,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,8,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
볼빨간사춘기,spillover,9,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,10,en.wikipedia.org,en,wiki,latin,en,1.408,,1.0,1
볼빨간사춘기,spillover,11,en.wikipedia.org,en,wiki,latin,en,0.706,,1.0,1
볼빨간사춘기,spillover,12,www.spotvnews.co.kr,ko,tld,latin,en,1.541,,1.0,0
볼빨간사춘기,spillover,13,v.daum.net,ko,override,latin,en,1.211,,0.949,0
볼빨간사춘기,spillover,14,www.hellokpop.com,en,default,ko,ko,0.614,,0.386,0
볼빨간사춘기,spillover,15,www.oricon.co.jp,ja,tld,latin,en,1.155,,1.0,0
볼빨간사춘기,spillover,16,namu.wiki,ko,override,ko,ko,0.776,,0.224,1
볼빨간사춘기,spillover,17,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
볼빨간사춘기,spillover,18,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,19,www.ajunews.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,20,www.xportsnews.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,21,v.daum.net,ko,override,ko,ko,0.957,,0.043,1
볼빨간사춘기,spillover,22,m.news.nate.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,23,m.news.nate.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,24,kmagazine.mx,es,tld,ko,ko,0.627,,0.373,0
볼빨간사춘기,spillover,25,sports.khan.co.kr,ko,override,ko,ko,0.948,,0.052,1
볼빨간사춘기,spillover,26,www.ajunews.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,27,m.news.nate.com,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,28,namu.wiki,ko,override,ko,ko,0.885,,0.115,1
볼빨간사춘기,spillover,29,ko.wikipedia.org,ko,wiki,ko,ko,0.864,,0.136,1
볼빨간사춘기,spillover,30,ko.wikipedia.org,ko,wiki,ko,ko,0.906,,0.094,1
볼빨간사춘기,spillover,31,namu.wiki,ko,override,ko,ko,0.9,,0.1,1
볼빨간사춘기,spillover,32,namu.wiki,ko,override,ko,ko,0.523,,0.477,1
볼빨간사춘기,spillover,33,www.news1.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,34,www.enewstoday.co.kr,ko,tld,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,35,www.news1.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,36,www.kmib.co.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,37,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,38,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,39,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,40,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,41,www.tving.com,en,default,ko,ko,1.0,,0.0,0
볼빨간사춘기,spillover,42,v.daum.net,ko,override,ko,ko,0.919,,0.081,1
볼빨간사춘기,spillover,43,edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
볼빨간사춘기,spillover,44,m-world.kktix.cc,en,default,ko,ko,0.682,,0.318,0
볼빨간사춘기,spillover,45,star.ettoday.net,zh,override,ko,ko,0.75,,0.25,0
볼빨간사춘기,spillover,46,fr.wikipedia.org,fr,wiki,ko,ko,0.982,,0.018,0
볼빨간사춘기,spillover,47,kdramareunion.wordpress.com,en,default,ko,ko,0.703,,0.297,0
볼빨간사춘기,spillover,48,www.bloglabanana.com,en,default,ko,ko,0.806,,0.194,0
볼빨간사춘기,spillover,49,www.bloglabanana.com,en,default,ko,ko,0.904,,0.096,0
Crush,loyalty,0,sports.khan.co.kr,ko,override,ko,ko,0.836,,0.164,1
Crush,loyalty,1,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
Crush,loyalty,2,mbiz.heraldcorp.com,ko,override,ko,ko,1.0,,0.0,1
Crush,loyalty,3,sports.khan.co.kr,ko,override,ko,ko,0.786,,0.214,1
Crush,loyalty,4,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
Crush,loyalty,5,tickets.interpark.com,en,default,ko,ko,0.8,,0.2,0
Crush,loyalty,6,www.newsis.com,ko,override,ko,ko,0.667,,0.333,1
Crush,loyalty,7,www.viva100.com,en,default,ko,ko,1.0,,0.0,0
Crush,loyalty,8,x.com,en,override,ko,ko,0.727,,0.273,0
Crush,loyalty,9,tickets.interpark.com,en,default,ko,ko,0.814,,0.186,0
Crush,loyalty,10,www.luck-d.com,ko,override,ko,ko,0.947,,0.053,1
Crush,loyalty,11,www.luck-d.com,ko,override,ko,ko,0.617,,0.383,1
Crush,loyalty,12,crush.bstage.in,en,default,latin,en,0.799,,0.963,1
Crush,loyalty,13,en.wikipedia.org,en,wiki,latin,en,1.216,,1.0,1
Crush,loyalty,14,mydaily.co.kr,ko,override,latin,en,1.363,,1.0,0
Crush,loyalty,15,m.etnews.com,en,default,latin,en,1.196,,1.0,1
Crush,loyalty,16,hot.detik.com,id,override,latin,id,0.184,,0.541,1
Crush,loyalty,17,hot.detik.com,id,override,ko,ko,0.59,,0.41,0
Crush,loyalty,18,namu.wiki,ko,override,ko,ko,0.805,,0.195,1
Crush,loyalty,19,ototoy.jp,ja,tld,ja,ja,0.385,,0.269,1
Crush,loyalty,20,www.musicman.co.jp,ja,tld,ko,ko,0.59,,0.41,0
Crush,loyalty,21,ototoy.jp,ja,tld,ko,ko,0.649,,0.351,0
Crush,loyalty,22,20.detik.com,id,override,ko,ko,0.611,,0.389,0
Crush,loyalty,23,20.detik.com,id,override,ko,ko,0.839,,0.161,0
Crush,loyalty,24,hot.detik.com,id,override,ko,ko,0.6,,0.4,0
Crush,loyalty,25,mgronline.com,th,override,latin,en,0.366,,0.689,0
Crush,loyalty,26,www.sanook.com,th,override,ko,ko,0.783,,0.217,0
Crush,loyalty,27,www.sanook.com,th,override,latin,en,0.366,,0.838,0
Crush,loyalty,28,www.sanook.com,th,override,ko,ko,0.688,,0.312,0
Crush,loyalty,29,www.sanook.com,th,override,ko,ko,0.8,,0.2,0
Crush,loyalty,30,www.nautiljon.com,en,default,ko,ko,0.517,,0.483,0
Crush,loyalty,31,www.nautiljon.com,en,default,ko,ko,0.562,,0.438,0
Crush,loyalty,32,m.etnews.com,en,default,ko,ko,0.743,,0.257,0
Crush,loyalty,33,m.etnews.com,en,default,ko,ko,1.0,,0.0,0
Crush,loyalty,34,www.viva100.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,0,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,1,www.instagram.com,en,override,ko,ko,1.0,,0.0,0
Crush,spillover,2,www.munhwa.com,ko,override,ko,ko,0.843,,0.157,1
Crush,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.968,,0.032,0
Crush,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.852,,0.148,0
Crush,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.809,,0.191,0
Crush,spillover,6,en.wikipedia.org,en,wiki,ko,ko,0.828,,0.172,0
Crush,spillover,7,www.busan.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,8,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
Crush,spillover,9,www.wowtv.co.kr,ko,tld,ko,ko,0.738,,0.262,1
Crush,spillover,10,www.billboard.com,en,override,ko,ko,0.547,,0.453,0
Crush,spillover,11,www.soompi.com,en,override,ko,ko,0.667,,0.333,0
Crush,spillover,12,www.tenasia.co.kr,ko,tld,ko,ko,1.0,,0.0,1
Crush,spillover,13,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,14,en.wikipedia.org,en,wiki,latin,en,1.391,,1.0,1
Crush,spillover,15,en.wikipedia.org,en,wiki,latin,en,0.793,,1.0,1
Crush,spillover,16,www.etnews.com,en,default,latin,en,1.145,,1.0,1
Crush,spillover,17,en.wikipedia.org,en,wiki,latin,en,0.975,,1.0,1
Crush,spillover,18,y.qq.com,zh,override,latin,en,1.115,,1.0,0
Crush,spillover,19,natalie.mu,ja,override,latin,en,0.802,,1.0,0
Crush,spillover,20,madamefigaro.jp,ja,tld,latin,en,1.284,,1.0,0
Crush,spillover,21,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,22,www.etnews.com,en,default,ko,ko,0.84,,0.16,0
Crush,spillover,23,hot.detik.com,id,override,ko,ko,0.857,,0.143,0
Crush,spillover,24,namu.wiki,ko,override,ko,ko,0.909,,0.091,1
Crush,spillover,25,en.wikipedia.org,en,wiki,ko,ko,0.622,,0.378,0
Crush,spillover,26,en.wikipedia.org,en,wiki,latin,en,0.308,,0.6,1
Crush,spillover,27,en.wikipedia.org,en,wiki,ko,ko,0.517,,0.483,0
Crush,spillover,28,en.wikipedia.org,en,wiki,latin,en,0.769,,0.779,1
Crush,spillover,29,namu.wiki,ko,override,ko,ko,0.686,,0.314,1
Crush,spillover,30,news.now.com,en,default,ko,ko,0.516,,0.14,0
Crush,spillover,31,www.eluniverso.com,en,default,latin,vi,1.0,,0.612,0
Crush,spillover,32,www.topstarnews.net,ko,override,ko,ko,1.0,,0.0,1
Crush,spillover,33,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
Crush,spillover,34,numero.jp,ja,tld,ko,ko,0.66,,0.34,0
Crush,spillover,35,www.sanook.com,th,override,ko,ko,0.576,,0.424,0
Crush,spillover,36,www.ggilbo.com,en,default,ko,ko,0.839,,0.161,0
Crush,spillover,37,www.ggilbo.com,en,default,ko,ko,0.765,,0.235,0
Crush,spillover,38,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
Crush,spillover,39,namu.wiki,ko,override,ko,ko,0.536,,0.429,1
Crush,spillover,40,www.terra.com.br,pt,override,ko,ko,0.652,,0.348,0
Crush,spillover,41,en.wikipedia.org,en,wiki,ko,ko,0.494,,0.494,0
Crush,spillover,42,namu.wiki,ko,override,ko,ko,0.854,,0.146,1
Crush,spillover,43,sports.khan.co.kr,ko,override,ko,ko,0.75,,0.25,1
Crush,spillover,44,www.etnews.com,en,default,ko,ko,0.867,,0.133,0
Crush,spillover,45,v.daum.net,ko,override,ko,ko,0.838,,0.162,1
Crush,spillover,46,en.wikipedia.org,en,wiki,ko,ko,0.611,,0.389,0
Crush,spillover,47,www.hankyung.com,ko,override,ko,ko,0.945,,0.055,1
Crush,spillover,48,v.daum.net,ko,override,ko,ko,0.926,,0.074,1
Crush,spillover,49,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
Crush,spillover,50,www.etnews.com,en,default,ko,ko,0.826,,0.174,0
Crush,spillover,51,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
Crush,spillover,52,tnnews.co.kr,ko,tld,ko,ko,0.645,,0.355,1
Crush,spillover,53,www.etnews.com,en,default,ko,ko,0.862,,0.138,0
Crush,spillover,54,www.newspim.com,en,default,ko,ko,0.876,,0.124,0
Crush,spillover,55,www.bastillepost.com,en,default,ko,ko,0.568,,0.432,0
Crush,spillover,56,star.ettoday.net,zh,override,ko,ko,0.68,,0.32,0
Crush,spillover,57,star.ettoday.net,zh,override,ko,ko,0.743,,0.21,0
Crush,spillover,58,spice.eplus.jp,ja,tld,latin,en,0.489,,0.504,0
Crush,spillover,59,spice.eplus.jp,ja,tld,ko,ko,0.518,,0.482,0
Crush,spillover,60,spincoaster.com,en,default,ko,ko,0.617,,0.383,0
Crush,spillover,61,fr.wikipedia.org,fr,wiki,ko,ko,0.938,,0.062,0
Crush,spillover,62,l-frii.com,en,default,ko,ko,0.677,,0.323,0
Crush,spillover,63,kpoplat.com,es,override,ko,ko,0.884,,0.116,0
성시경,loyalty,0,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
성시경,loyalty,1,www.topstarnews.net,ko,override,ko,ko,0.92,,0.08,1
성시경,loyalty,2,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
성시경,loyalty,3,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
성시경,loyalty,4,tickets.interpark.com,en,default,ko,ko,0.738,,0.262,0
성시경,loyalty,5,www.dipe.co.kr,ko,tld,ko,ko,1.0,,0.0,1
성시경,loyalty,6,www.allkpop.com,en,override,ko,ko,1.0,,0.0,0
