fandom,bullet_type,idx,n_numeric,n_bonus_kw,bonus_kw_hit,evidence_score,years_in_text
윤하,spillover,19,1,0,,1.5,
윤하,spillover,20,0,0,,1.0,
윤하,spillover,21,1,0,,1.5,
윤하,spillover,22,1,0,,1.5,
윤하,spillover,23,0,0,,1.0,
윤하,spillover,24,1,0,,1.5,
윤하,spillover,25,1,0,,1.5,
윤하,spillover,26,2,0,,2.0,
윤하,spillover,27,0,0,,1.0,
윤하,spillover,28,1,2,홍보대사|콘서트,2.1,
윤하,spillover,29,2,1,홍보대사,2.3,2023
윤하,spillover,30,1,1,협업,1.8,
윤하,spillover,31,2,1,홍보대사,2.3,2026
윤하,spillover,32,2,1,홍보대사,2.3,2023
윤하,spillover,33,2,1,홍보대사,2.3,2023
윤하,spillover,34,1,1,브랜드,1.8,
윤하,spillover,35,1,0,,1.5,
윤하,spillover,36,2,0,,2.0,
윤하,spillover,37,2,0,,2.0,
윤하,spillover,38,1,1,모델,1.8,
윤하,spillover,39,0,0,,1.0,
윤하,spillover,40,1,0,,1.5,2023
윤하,spillover,41,4,0,,3.0,2022
윤하,spillover,42,1,0,,1.5,
윤하,spillover,43,3,0,,2.5,
윤하,spillover,44,0,0,,1.0,
윤하,spillover,45,0,0,,1.0,2022
윤하,spillover,46,1,0,,1.5,
윤하,spillover,47,3,0,,2.5,
윤하,spillover,48,1,0,,1.5,
윤하,spillover,49,0,1,협업,1.3,
청하,loyalty,0,2,0,,2.0,2018|2024
청하,loyalty,1,2,1,기부,2.3,2023
청하,loyalty,2,2,1,기부,2.3,2021
청하,loyalty,3,2,1,기부,2.3,2020
청하,loyalty,4,2,2,최초|팬클럽,2.6,2018|2024
청하,loyalty,5,1,0,,1.5,2026
청하,loyalty,6,0,0,,1.0,
청하,loyalty,7,2,0,,2.0,2026
청하,loyalty,8,0,0,,1.0,2018|2024
청하,loyalty,9,0,0,,1.0,2020|2021|2023
청하,loyalty,10,0,0,,1.0,2026
청하,loyalty,11,2,1,기부,2.3,2020
청하,loyalty,12,4,1,기부,3.3,2021|2023
청하,loyalty,13,0,0,,1.0,2026
청하,loyalty,14,1,0,,1.5,2019
청하,loyalty,15,0,0,,1.0,2017
청하,loyalty,16,0,0,,1.0,
청하,loyalty,17,2,2,기부|팬클럽,2.6,2025
청하,loyalty,18,2,2,기부|팬클럽,2.6,2023
청하,loyalty,19,2,0,,2.0,2025
청하,spillover,0,1,2,앰버서더|브랜드,2.1,2019
청하,spillover,1,1,1,모델,1.8,2019
청하,spillover,2,1,0,,1.5,2020
청하,spillover,3,1,0,,1.5,2017
청하,spillover,4,1,1,협업,1.8,2020
청하,spillover,5,1,0,,1.5,2020
청하,spillover,6,2,0,,2.0,2019
청하,spillover,7,1,0,,1.5,2019
청하,spillover,8,0,0,,1.0,2017|2019|2020
청하,spillover,9,0,0,,1.0,2019|2020
청하,spillover,10,0,0,,1.0,
청하,spillover,11,0,0,,1.0,
청하,spillover,12,0,0,,1.0,2026
청하,spillover,13,1,0,,1.5,2020
청하,spillover,14,0,1,협업,1.3,2019|2020
청하,spillover,15,0,0,,1.0,
청하,spillover,16,2,2,앰버서더|브랜드,2.6,2017|2024
청하,spillover,17,3,0,,2.5,2019
청하,spillover,18,6,0,,4.0,2019|2020
청하,spillover,19,1,0,,1.5,2019
청하,spillover,20,0,0,,1.0,2025
청하,spillover,21,0,1,협업,1.3,2024
청하,spillover,22,0,0,,1.0,2026
청하,spillover,23,0,0,,1.0,2026
청하,spillover,24,0,0,,1.0,2025
청하,spillover,25,0,0,,1.0,
청하,spillover,26,0,0,,1.0,
청하,spillover,27,0,0,,1.0,
청하,spillover,28,0,0,,1.0,
청하,spillover,29,0,0,,1.0,
청하,spillover,30,0,0,,1.0,2026
청하,spillover,31,1,1,협업,1.8,2021
청하,spillover,32,0,0,,1.0,2024
청하,spillover,33,1,0,,1.5,2025
청하,spillover,34,1,1,콘서트,1.8,2019
청하,spillover,35,0,0,,1.0,2016
청하,spillover,36,0,1,콘서트,1.3,
청하,spillover,37,1,0,,1.5,2025
청하,spillover,38,6,0,,4.0,2019|2023
청하,spillover,39,1,0,,1.5,2019
청하,spillover,40,0,0,,1.0,2016|2017|2018|2019|2020|2022
청하,spillover,41,1,0,,1.5,2020
청하,spillover,42,0,0,,1.0,
청하,spillover,43,1,1,홍보대사,1.8,2017
청하,spillover,44,0,0,,1.0,
청하,spillover,45,1,0,,1.5,2026
청하,spillover,46,1,0,,1.5,2026
청하,spillover,47,0,0,,1.0,
청하,spillover,48,0,0,,1.0,
청하,spillover,49,1,1,브랜드,1.8,2024
청하,spillover,50,1,2,모델|브랜드,2.1,2021
청하,spillover,51,1,2,모델|브랜드,2.1,2020
청하,spillover,52,1,0,,1.5,2019
청하,spillover,53,2,0,,2.0,2017|2019
청하,spillover,54,1,0,,1.5,2019
청하,spillover,55,1,0,,1.5,2020|2024
청하,spillover,56,8,0,,5.0,2017|2019|2020
청하,spillover,57,1,0,,1.5,2017
청하,spillover,58,1,0,,1.5,2020
최예나,loyalty,0,1,0,,1.5,
최예나,loyalty,1,1,0,,1.5,
최예나,loyalty,2,0,1,매진,1.3,
최예나,loyalty,3,0,1,매진,1.3,
최예나,loyalty,4,1,1,팬클럽,1.8,2022
최예나,loyalty,5,0,1,팬클럽,1.3,
최예나,loyalty,6,0,1,팬클럽,1.3,
최예나,loyalty,7,0,0,,1.0,
최예나,loyalty,8,1,0,,1.5,2024
최예나,loyalty,9,1,0,,1.5,2025
최예나,loyalty,10,1,0,,1.5,2023
최예나,loyalty,11,3,0,,2.5,2022
최예나,loyalty,12,3,0,,2.5,2022
최예나,loyalty,13,3,0,,2.5,2026
최예나,loyalty,14,0,0,,1.0,
최예나,loyalty,15,1,0,,1.5,
최예나,loyalty,16,0,0,,1.0,
최예나,loyalty,17,0,0,,1.0,
최예나,loyalty,18,0,0,,1.0,
최예나,loyalty,19,1,1,팬클럽,1.8,2023
최예나,loyalty,20,2,0,,2.0,2024|2026
최예나,loyalty,21,4,1,지속,3.3,2023|2024|2025|2026
최예나,loyalty,22,1,2,기부|팬클럽,2.1,
최예나,loyalty,23,2,0,,2.0,2023
최예나,loyalty,24,0,0,,1.0,
최예나,loyalty,25,0,1,세대,1.3,
최예나,loyalty,26,0,0,,1.0,
최예나,loyalty,27,1,0,,1.5,2026
최예나,loyalty,28,0,0,,1.0,
최예나,loyalty,29,0,0,,1.0,2021|2022|2024
최예나,loyalty,30,1,2,기부|팬클럽,2.1,
최예나,loyalty,31,1,2,기부|팬클럽,2.1,
최예나,loyalty,32,1,1,매진,1.8,2026
최예나,loyalty,33,1,0,,1.5,2026
최예나,loyalty,34,0,0,,1.0,2026
최예나,loyalty,35,1,0,,1.5,
최예나,loyalty,36,1,1,매진,1.8,2025
최예나,loyalty,37,0,0,,1.0,2025
최예나,loyalty,38,1,0,,1.5,2025
최예나,spillover,0,0,1,모델,1.3,
최예나,spillover,1,0,2,모델|협업,1.6,
최예나,spillover,2,0,2,앰버서더|브랜드,1.6,
최예나,spillover,3,1,1,브랜드,1.8,2026
최예나,spillover,4,0,2,지역|홍보대사,1.6,
최예나,spillover,5,1,0,,1.5,2026
최예나,spillover,6,0,1,협업,1.3,
최예나,spillover,7,1,1,브랜드,1.8,2022
최예나,spillover,8,2,1,모델,2.3,2022|2024
최예나,spillover,9,2,0,,2.0,2022
최예나,spillover,10,2,0,,2.0,2023
최예나,spillover,11,0,0,,1.0,2022|2023
최예나,spillover,12,0,0,,1.0,2022|2026
최예나,spillover,13,0,0,,1.0,
최예나,spillover,14,0,0,,1.0,2026
최예나,spillover,15,0,0,,1.0,
최예나,spillover,16,0,1,브랜드,1.3,
최예나,spillover,17,0,0,,1.0,2025
최예나,spillover,18,1,1,콘서트,1.8,2024
최예나,spillover,19,1,1,투어,1.8,2026
최예나,spillover,20,0,0,,1.0,
최예나,spillover,21,1,2,모델|브랜드,2.1,2025
최예나,spillover,22,2,1,협업,2.3,2026
최예나,spillover,23,4,2,앰버서더|브랜드,3.6,2022|2023|2025|2026
최예나,spillover,24,4,0,,3.0,2022
최예나,spillover,25,4,1,협업,3.3,2023|2024|2025|2026
최예나,spillover,26,0,0,,1.0,
최예나,spillover,27,0,0,,1.0,
최예나,spillover,28,0,0,,1.0,
최예나,spillover,29,0,0,,1.0,2025
최예나,spillover,30,0,0,,1.0,2021
최예나,spillover,31,0,0,,1.0,
최예나,spillover,32,0,0,,1.0,
최예나,spillover,33,1,0,,1.5,2026
최예나,spillover,34,0,0,,1.0,2020|2021|2025
최예나,spillover,35,0,1,모델,1.3,
최예나,spillover,36,0,2,모델|브랜드,1.6,
최예나,spillover,37,1,0,,1.5,2022
최예나,spillover,38,2,0,,2.0,2021|2024|2026
최예나,spillover,39,1,0,,1.5,2021
최예나,spillover,40,2,0,,2.0,2026
최예나,spillover,41,1,0,,1.5,2020
최예나,spillover,42,0,0,,1.0,
최예나,spillover,43,0,0,,1.0,
최예나,spillover,44,2,1,홍보대사,2.3,2023
최예나,spillover,45,1,0,,1.5,2026
최예나,spillover,46,0,1,브랜드,1.3,2026
최예나,spillover,47,0,1,콘서트,1.3,
최예나,spillover,48,0,0,,1.0,
최예나,spillover,49,1,1,모델,1.8,2023
최예나,spillover,50,1,2,앰버서더|브랜드,2.1,2023
최예나,spillover,51,1,1,브랜드,1.8,2026
최예나,spillover,52,1,1,모델,1.8,2023
최예나,spillover,53,1,1,브랜드,1.8,2026
최예나,spillover,54,1,0,,1.5,2023
최예나,spillover,55,0,0,,1.0,
최예나,spillover,56,0,1,협업,1.3,
권은비,loyalty,0,3,0,,2.5,2023
권은비,loyalty,1,0,3,지속|팬클럽|결속,1.9,
권은비,loyalty,2,1,0,,1.5,
권은비,loyalty,3,0,1,확장,1.3,
권은비,loyalty,4,2,0,,2.0,2026
권은비,loyalty,5,1,1,팬클럽,1.8,2026
권은비,loyalty,6,0,0,,1.0,
권은비,loyalty,7,3,0,,2.5,2022
권은비,loyalty,8,3,0,,2.5,2022
권은비,loyalty,9,3,0,,2.5,2023
권은비,loyalty,10,3,0,,2.5,2023
권은비,loyalty,11,2,1,1위,2.3,2023
권은비,loyalty,12,0,0,,1.0,2022
권은비,loyalty,13,0,0,,1.0,2022
권은비,loyalty,14,0,0,,1.0,2023|2025
권은비,loyalty,15,1,0,,1.5,2022
권은비,loyalty,16,0,0,,1.0,
권은비,loyalty,17,1,2,지속|확장,2.1,2026
권은비,loyalty,18,0,0,,1.0,2025
권은비,loyalty,19,1,0,,1.5,2025
권은비,loyalty,20,0,0,,1.0,2023|2024
권은비,loyalty,21,2,2,매진|팬클럽,2.6,2022
권은비,loyalty,22,2,1,기부,2.3,2023
권은비,loyalty,23,2,0,,2.0,2026
권은비,loyalty,24,1,0,,1.5,2024
권은비,spillover,0,0,0,,1.0,
권은비,spillover,1,0,2,앰버서더|브랜드,1.6,
권은비,spillover,2,0,2,모델|브랜드,1.6,
권은비,spillover,3,2,0,,2.0,2025
권은비,spillover,4,0,0,,1.0,
권은비,spillover,5,0,0,,1.0,
권은비,spillover,6,2,0,,2.0,
권은비,spillover,7,1,0,,1.5,2021
권은비,spillover,8,2,0,,2.0,2023|2024
권은비,spillover,9,1,0,,1.5,2023
권은비,spillover,10,0,2,모델|브랜드,1.6,
권은비,spillover,11,3,0,,2.5,2021
권은비,spillover,12,0,0,,1.0,2022
권은비,spillover,13,0,0,,1.0,2021|2023
권은비,spillover,14,0,0,,1.0,2026
권은비,spillover,15,0,0,,1.0,2026
권은비,spillover,16,0,0,,1.0,2025
권은비,spillover,17,0,0,,1.0,
권은비,spillover,18,0,0,,1.0,
권은비,spillover,19,0,0,,1.0,
권은비,spillover,20,0,0,,1.0,
권은비,spillover,21,0,0,,1.0,
권은비,spillover,22,0,0,,1.0,
권은비,spillover,23,0,0,,1.0,
권은비,spillover,24,0,0,,1.0,
권은비,spillover,25,0,2,앰버서더|브랜드,1.6,
권은비,spillover,26,1,2,앰버서더|브랜드,2.1,2026
권은비,spillover,27,4,0,,3.0,2022|2023|2024
권은비,spillover,28,2,0,,2.0,2023
권은비,spillover,29,1,0,,1.5,2023
권은비,spillover,30,1,0,,1.5,2025
권은비,spillover,31,0,2,모델|브랜드,1.6,2025
권은비,spillover,32,0,2,모델|브랜드,1.6,2025
권은비,spillover,33,0,0,,1.0,
권은비,spillover,34,0,1,지역,1.3,
권은비,spillover,35,0,0,,1.0,
권은비,spillover,36,0,0,,1.0,
권은비,spillover,37,0,0,,1.0,
권은비,spillover,38,0,0,,1.0,
권은비,spillover,39,0,0,,1.0,2023
권은비,spillover,40,0,0,,1.0,2025
권은비,spillover,41,1,0,,1.5,2026
권은비,spillover,42,0,0,,1.0,2024
권은비,spillover,43,0,2,앰버서더|브랜드,1.6,
권은비,spillover,44,0,2,앰버서더|브랜드,1.6,
권은비,spillover,45,2,1,콘서트,2.3,2019|2023|2024|2025
권은비,spillover,46,1,1,협업,1.8,2021
권은비,spillover,47,1,0,,1.5,2024
권은비,spillover,48,0,0,,1.0,
권은비,spillover,49,0,0,,1.0,
권은비,spillover,50,0,0,,1.0,
권은비,spillover,51,1,2,모델|브랜드,2.1,
권은비,spillover,52,1,0,,1.5,2026
권은비,spillover,53,1,0,,1.5,2026
권은비,spillover,54,1,0,,1.5,2026
권은비,spillover,55,1,0,,1.5,
권은비,spillover,56,0,1,브랜드,1.3,
권은비,spillover,57,1,2,앰버서더|브랜드,2.1,2026
권은비,spillover,58,1,2,모델|브랜드,2.1,2025
권은비,spillover,59,1,1,모델,1.8,2023
권은비,spillover,60,1,2,모델|브랜드,2.1,2023
권은비,spillover,61,0,0,,1.0,
권은비,spillover,62,0,0,,1.0,
권은비,spillover,63,0,0,,1.0,
권은비,spillover,64,0,0,,1.0,
츄,loyalty,0,3,1,1위,2.8,
츄,loyalty,1,1,1,돌파,1.8,
츄,loyalty,2,1,0,,1.5,2025
츄,loyalty,3,0,1,팬클럽,1.3,
츄,loyalty,4,1,1,팬클럽,1.8,2025
츄,loyalty,5,0,1,팬클럽,1.3,
츄,loyalty,6,0,0,,1.0,
츄,loyalty,7,1,0,,1.5,
츄,loyalty,8,1,0,,1.5,
츄,loyalty,9,4,0,,3.0,2023
츄,loyalty,10,3,0,,2.5,2024
츄,loyalty,11,4,0,,3.0,2026
츄,loyalty,12,0,0,,1.0,2023|2024
츄,loyalty,13,1,0,,1.5,
츄,loyalty,14,0,0,,1.0,2023|2025
츄,loyalty,15,0,0,,1.0,2022
츄,loyalty,16,0,0,,1.0,
츄,loyalty,17,1,1,팬클럽,1.8,2025
츄,loyalty,18,0,1,팬클럽,1.3,
츄,loyalty,19,1,1,기부,1.8,2022
츄,loyalty,20,1,0,,1.5,2024
츄,loyalty,21,0,0,,1.0,
츄,loyalty,22,0,1,세대,1.3,
츄,loyalty,23,0,0,,1.0,
츄,loyalty,24,0,0,,1.0,
츄,loyalty,25,0,0,,1.0,
츄,loyalty,26,0,0,,1.0,
츄,loyalty,27,0,0,,1.0,
츄,loyalty,28,1,0,,1.5,2024
츄,loyalty,29,0,0,,1.0,
츄,loyalty,30,1,1,기부,1.8,2022
츄,loyalty,31,1,1,팬클럽,1.8,2024
츄,loyalty,32,1,1,팬클럽,1.8,2025
츄,loyalty,33,0,0,,1.0,
츄,spillover,0,0,0,,1.0,
츄,spillover,1,0,2,모델|브랜드,1.6,
츄,spillover,2,0,3,관광|지역|홍보대사,1.9,
츄,spillover,3,0,0,,1.0,
츄,spillover,4,0,0,,1.0,
츄,spillover,5,0,0,,1.0,
츄,spillover,6,1,0,,1.5,2021
츄,spillover,7,1,2,관광|모델,2.1,2021
츄,spillover,8,1,1,홍보대사,1.8,2024
츄,spillover,9,1,1,모델,1.8,2022|2023
츄,spillover,10,1,1,협업,1.8,2024|2025
츄,spillover,11,1,0,,1.5,2025|2026
츄,spillover,12,0,0,,1.0,2023|2024|2025|2026
츄,spillover,13,0,0,,1.0,
츄,spillover,14,0,0,,1.0,2023|2024
츄,spillover,15,0,0,,1.0,2026
츄,spillover,16,0,0,,1.0,
츄,spillover,17,1,1,투어,1.8,2023
츄,spillover,18,0,1,투어,1.3,
츄,spillover,19,12,0,,7.0,2023|2024|2025|2026
츄,spillover,20,0,0,,1.0,
츄,spillover,21,0,0,,1.0,
츄,spillover,22,0,0,,1.0,
츄,spillover,23,0,0,,1.0,
츄,spillover,24,0,0,,1.0,
츄,spillover,25,0,0,,1.0,2024
츄,spillover,26,0,0,,1.0,2025
츄,spillover,27,1,0,,1.5,2023
츄,spillover,28,0,0,,1.0,2019|2025
츄,spillover,29,3,0,,2.5,2019|2020|2021
츄,spillover,30,2,0,,2.0,2022|2023|2025
츄,spillover,31,1,0,,1.5,2021
츄,spillover,32,3,0,,2.5,2020|2021
츄,spillover,33,3,0,,2.5,2019|2025|2026
츄,spillover,34,1,0,,1.5,2015
츄,spillover,35,0,1,홍보대사,1.3,
츄,spillover,36,2,1,모델,2.3,2025
츄,spillover,37,1,1,앰버서더,1.8,2025
츄,spillover,38,2,1,모델,2.3,2023|2024
츄,spillover,39,1,1,모델,1.8,2023
츄,spillover,40,1,1,모델,1.8,2024
츄,spillover,41,2,2,모델|브랜드,2.6,2023|2024
츄,spillover,42,1,1,모델,1.8,2023
츄,spillover,43,1,1,모델,1.8,2021
츄,spillover,44,0,1,모델,1.3,
츄,spillover,45,2,0,,2.0,2021|2022
츄,spillover,46,2,0,,2.0,2021|2025
츄,spillover,47,2,0,,2.0,2021|2023|2024
츄,spillover,48,1,0,,1.5,2023
츄,spillover,49,1,1,브랜드,1.8,2021|2022
츄,spillover,50,1,1,홍보대사,1.8,2025|2026
츄,spillover,51,0,0,,1.0,
츄,spillover,52,1,0,,1.5,2020
츄,spillover,53,3,0,,2.5,2018|2022|2023
츄,spillover,54,1,0,,1.5,2022
츄,spillover,55,0,0,,1.0,
츄,spillover,56,1,0,,1.5,2023
츄,spillover,57,1,0,,1.5,2024
츄,spillover,58,1,0,,1.5,2023
10CM,loyalty,0,1,1,팬클럽,1.8,2024
10CM,loyalty,1,2,1,매진,2.3,
10CM,loyalty,2,1,1,최초,1.8,2020
10CM,loyalty,3,2,1,1위,2.3,2016
10CM,loyalty,4,0,1,팬클럽,1.3,
10CM,loyalty,5,2,1,충성,2.3,2020
10CM,loyalty,6,1,1,최초,1.8,2020
10CM,loyalty,7,1,0,,1.5,2024
10CM,loyalty,8,3,0,,2.5,
10CM,loyalty,9,2,0,,2.0,
10CM,loyalty,10,1,1,최초,1.8,
10CM,loyalty,11,1,1,최초,1.8,2020
10CM,loyalty,12,3,0,,2.5,2025
10CM,loyalty,13,2,0,,2.0,
10CM,loyalty,14,0,0,,1.0,
10CM,loyalty,15,0,0,,1.0,2020
10CM,loyalty,16,0,0,,1.0,2020
10CM,loyalty,17,0,0,,1.0,2022
10CM,loyalty,18,1,0,,1.5,2026
10CM,loyalty,19,2,1,1위,2.3,2025
10CM,loyalty,20,2,0,,2.0,2024|2025
10CM,loyalty,21,0,0,,1.0,2026
10CM,loyalty,22,1,0,,1.5,2026
10CM,loyalty,23,0,0,,1.0,
10CM,loyalty,24,0,0,,1.0,
10CM,loyalty,25,1,0,,1.5,
10CM,loyalty,26,1,0,,1.5,
10CM,loyalty,27,0,0,,1.0,
10CM,loyalty,28,0,0,,1.0,
10CM,loyalty,29,0,0,,1.0,
10CM,loyalty,30,1,0,,1.5,2024
10CM,loyalty,31,1,1,최초,1.8,
10CM,loyalty,32,2,1,돌파,2.3,
10CM,loyalty,33,1,0,,1.5,2026
10CM,loyalty,34,1,1,매진,1.8,2024
10CM,loyalty,35,1,1,매진,1.8,2024
10CM,loyalty,36,1,1,지속,1.8,2026
10CM,spillover,0,1,1,투어,1.8,2026
10CM,spillover,1,1,1,협업,1.8,2025
10CM,spillover,2,1,0,,1.5,2025
10CM,spillover,3,5,0,,3.5,2025
10CM,spillover,4,1,0,,1.5,
10CM,spillover,5,2,0,,2.0,2016
10CM,spillover,6,2,0,,2.0,2016
10CM,spillover,7,2,0,,2.0,2016
10CM,spillover,8,1,0,,1.5,
10CM,spillover,9,1,0,,1.5,2016
10CM,spillover,10,0,0,,1.0,
10CM,spillover,11,1,0,,1.5,2025
10CM,spillover,12,0,0,,1.0,2016|2018|2019|2021
10CM,spillover,13,0,0,,1.0,2026
10CM,spillover,14,0,0,,1.0,2025
10CM,spillover,15,0,0,,1.0,2019
10CM,spillover,16,0,0,,1.0,
10CM,spillover,17,2,0,,2.0,2016
10CM,spillover,18,1,0,,1.5,
10CM,spillover,19,2,0,,2.0,
10CM,spillover,20,1,0,,1.5,2025
10CM,spillover,21,1,0,,1.5,
10CM,spillover,22,0,0,,1.0,
10CM,spillover,23,0,0,,1.0,2025
10CM,spillover,24,0,0,,1.0,2025
10CM,spillover,25,0,0,,1.0,
10CM,spillover,26,0,0,,1.0,2026
10CM,spillover,27,0,0,,1.0,
10CM,spillover,28,0,0,,1.0,2026
10CM,spillover,29,0,0,,1.0,2018|2019|2024
10CM,spillover,30,0,1,협업,1.3,
10CM,spillover,31,2,0,,2.0,2025
10CM,spillover,32,0,0,,1.0,
10CM,spillover,33,1,1,콘서트,1.8,2020
10CM,spillover,34,2,2,관광|홍보대사,2.6,2025
10CM,spillover,35,0,1,콘서트,1.3,
10CM,spillover,36,0,2,모델|브랜드,1.6,
10CM,spillover,37,0,1,홍보대사,1.3,
10CM,spillover,38,2,0,,2.0,2026
10CM,spillover,39,1,0,,1.5,2026
10CM,spillover,40,1,1,투어,1.8,2026
10CM,spillover,41,2,0,,2.0,2026
10CM,spillover,42,0,0,,1.0,
10CM,spillover,43,1,1,투어,1.8,2024
10CM,spillover,44,1,0,,1.5,2023
10CM,spillover,45,0,0,,1.0,
10CM,spillover,46,0,0,,1.0,
10CM,spillover,47,1,0,,1.5,2025
카더가든,loyalty,0,1,0,,1.5,
카더가든,loyalty,1,1,0,,1.5,2019
카더가든,loyalty,2,4,2,지속|1위,3.6,2021|2026
카더가든,loyalty,3,2,0,,2.0,2024
카더가든,loyalty,4,0,1,팬카페,1.3,
카더가든,loyalty,5,0,0,,1.0,
카더가든,loyalty,6,1,1,팬카페,1.8,2025
카더가든,loyalty,7,1,0,,1.5,
카더가든,loyalty,8,2,0,,2.0,2025
카더가든,loyalty,9,0,0,,1.0,
카더가든,loyalty,10,0,0,,1.0,
카더가든,loyalty,11,0,0,,1.0,2026
카더가든,loyalty,12,0,0,,1.0,2019
카더가든,loyalty,13,0,0,,1.0,2026
카더가든,loyalty,14,0,1,팬클럽,1.3,
카더가든,loyalty,15,1,0,,1.5,2026
카더가든,loyalty,16,0,0,,1.0,
카더가든,loyalty,17,0,0,,1.0,
카더가든,loyalty,18,0,0,,1.0,
카더가든,loyalty,19,0,0,,1.0,
카더가든,loyalty,20,2,0,,2.0,2021
카더가든,loyalty,21,1,0,,1.5,2025
카더가든,loyalty,22,1,0,,1.5,
카더가든,loyalty,23,5,1,1위,3.8,2025
카더가든,loyalty,24,0,0,,1.0,
카더가든,loyalty,25,0,0,,1.0,
카더가든,spillover,0,0,1,브랜드,1.3,
카더가든,spillover,1,2,1,매출,2.3,
카더가든,spillover,2,1,0,,1.5,2025
카더가든,spillover,3,3,0,,2.5,2021|2023|2025
카더가든,spillover,4,0,0,,1.0,
카더가든,spillover,5,3,1,소비,2.8,2023|2025
카더가든,spillover,6,1,0,,1.5,2019
카더가든,spillover,7,1,0,,1.5,2019
카더가든,spillover,8,3,0,,2.5,2021|2026
카더가든,spillover,9,1,0,,1.5,2023
카더가든,spillover,10,1,0,,1.5,2017
카더가든,spillover,11,1,0,,1.5,2025
카더가든,spillover,12,0,0,,1.0,2021|2026
카더가든,spillover,13,0,0,,1.0,2026
카더가든,spillover,14,0,0,,1.0,2023
카더가든,spillover,15,0,0,,1.0,2017|2019
카더가든,spillover,16,0,0,,1.0,2026
카더가든,spillover,17,0,0,,1.0,
카더가든,spillover,18,1,1,브랜드,1.8,
카더가든,spillover,19,3,0,,2.5,2021|2026
카더가든,spillover,20,1,0,,1.5,2025
카더가든,spillover,21,3,0,,2.5,2021|2026
카더가든,spillover,22,0,1,콘서트,1.3,
카더가든,spillover,23,0,0,,1.0,
카더가든,spillover,24,1,0,,1.5,
카더가든,spillover,25,0,0,,1.0,
카더가든,spillover,26,0,0,,1.0,2025
카더가든,spillover,27,0,0,,1.0,2024
카더가든,spillover,28,0,0,,1.0,
카더가든,spillover,29,0,0,,1.0,2025
카더가든,spillover,30,0,0,,1.0,2026
카더가든,spillover,31,0,0,,1.0,2018|2025
카더가든,spillover,32,3,0,,2.5,2018|2019|2024
카더가든,spillover,33,2,0,,2.0,2018|2019
카더가든,spillover,34,2,0,,2.0,2025|2026
카더가든,spillover,35,2,0,,2.0,2021|2025
카더가든,spillover,36,0,0,,1.0,
카더가든,spillover,37,1,1,모델,1.8,2026
카더가든,spillover,38,1,1,모델,1.8,2026
카더가든,spillover,39,1,1,모델,1.8,2026
카더가든,spillover,40,1,1,모델,1.8,2026
카더가든,spillover,41,1,0,,1.5,2026
카더가든,spillover,42,1,1,콘서트,1.8,
카더가든,spillover,43,0,0,,1.0,
카더가든,spillover,44,0,1,협업,1.3,
카더가든,spillover,45,0,0,,1.0,
카더가든,spillover,46,4,0,,3.0,2021|2026
카더가든,spillover,47,1,2,투어|콘서트,2.1,2024
Zion.T,loyalty,0,1,1,매진,1.8,2015
Zion.T,loyalty,1,1,1,돌파,1.8,2015
Zion.T,loyalty,2,1,0,,1.5,2016
Zion.T,loyalty,3,1,1,지속,1.8,2017
Zion.T,loyalty,4,1,0,,1.5,2024
Zion.T,loyalty,5,2,0,,2.0,2015
Zion.T,loyalty,6,2,0,,2.0,2015
Zion.T,loyalty,7,0,2,매진|지속,1.6,2024
Zion.T,loyalty,8,0,0,,1.0,
Zion.T,loyalty,9,0,0,,1.0,
Zion.T,loyalty,10,0,0,,1.0,
Zion.T,loyalty,11,0,0,,1.0,2022
Zion.T,loyalty,12,0,0,,1.0,
Zion.T,loyalty,13,2,1,돌파,2.3,
Zion.T,loyalty,14,2,1,돌파,2.3,2015
Zion.T,loyalty,15,1,0,,1.5,2017
Zion.T,loyalty,16,3,0,,2.5,2023
Zion.T,loyalty,17,3,0,,2.5,2025
Zion.T,loyalty,18,1,0,,1.5,2017
Zion.T,loyalty,19,1,0,,1.5,2019
Zion.T,loyalty,20,0,0,,1.0,
Zion.T,loyalty,21,1,0,,1.5,
Zion.T,loyalty,22,1,1,최초,1.8,2026
Zion.T,loyalty,23,1,0,,1.5,2024
Zion.T,spillover,0,1,1,협업,1.8,
Zion.T,spillover,1,0,1,협업,1.3,2017
Zion.T,spillover,2,2,0,,2.0,2016
Zion.T,spillover,3,1,0,,1.5,
Zion.T,spillover,4,1,1,소비,1.8,
Zion.T,spillover,5,2,0,,2.0,
Zion.T,spillover,6,2,0,,2.0,2015
Zion.T,spillover,7,2,0,,2.0,2016
Zion.T,spillover,8,2,0,,2.0,2016
Zion.T,spillover,9,1,0,,1.5,2022
Zion.T,spillover,10,0,0,,1.0,2015
Zion.T,spillover,11,0,0,,1.0,2015
Zion.T,spillover,12,0,0,,1.0,2017
Zion.T,spillover,13,0,0,,1.0,2016
Zion.T,spillover,14,0,0,,1.0,2022
Zion.T,spillover,15,0,0,,1.0,2017|2025
Zion.T,spillover,16,1,1,투어,1.8,2018
Zion.T,spillover,17,0,0,,1.0,
Zion.T,spillover,18,0,0,,1.0,
Zion.T,spillover,19,1,0,,1.5,
Zion.T,spillover,20,2,0,,2.0,
Zion.T,spillover,21,0,0,,1.0,2019
Zion.T,spillover,22,0,0,,1.0,2018
Zion.T,spillover,23,0,0,,1.0,
Zion.T,spillover,24,0,0,,1.0,2015
Zion.T,spillover,25,0,0,,1.0,
